StateName,County,Countyrate,City,Salestaxrate,AlachuaCounty,7%
Connecticut,,,East Lyme,6.35%,Connecticut,
Connecticut,,,Gales Ferry,6.35%,Connecticut,
Connecticut,,,Stonington,6.35%,Connecticut,
Connecticut,,,North Stonington,6.35%,Connecticut,
Connecticut,,,Preston,6.35%,Connecticut,
Connecticut,,,Salem,6.35%,Connecticut,
Connecticut,,,Quaker Hill,6.35%,Connecticut,
Connecticut,,,Voluntown,6.35%,Connecticut,
Connecticut,,,Baltic,6.35%,Connecticut,
Connecticut,,,Bozrah,6.35%,Connecticut,
Connecticut,,,Taftville,6.35%,Connecticut,
Connecticut,,,North Franklin,6.35%,Connecticut,
Connecticut,,,Montville,6.35%,Connecticut,
Connecticut,,,Gilman,6.35%,Connecticut,
Connecticut,,,Yantic,6.35%,Connecticut,
Connecticut,,,Hadlyme,6.35%,Connecticut,
Connecticut,,,Hanover,6.35%,Connecticut,
Connecticut,,,Old Mystic,6.35%,Connecticut,
Connecticut,,,South Lyme,6.35%,Connecticut,
Connecticut,,,Versailles,6.35%,Connecticut,
Connecticut,,,West Mystic,6.35%,Connecticut,
Connecticut,,,Mashantucket,6.35%,Connecticut,
Connecticut,,,,,,
Connecticut,,,,,,
Connecticut,Tolland County,6.35%,Ellington,6.35%,Connecticut State,
Connecticut,,,Coventry,6.35%,Connecticut,
Connecticut,,,Stafford Springs,6.35%,Connecticut,
Connecticut,,,Somers,6.35%,Connecticut,
Connecticut,,,Storrs Mansfield,6.35%,Connecticut,
Connecticut,,,Hebron,6.35%,Connecticut,
Connecticut,,,Columbia,6.35%,Connecticut,
Connecticut,,,Willington,6.35%,Connecticut,
Connecticut,,,Bolton,6.35%,Connecticut,
Connecticut,,,Mansfield Center,6.35%,Connecticut,
Connecticut,,,Amston,6.35%,Connecticut,
Connecticut,,,Andover,6.35%,Connecticut,
Connecticut,,,Stafford,6.35%,Connecticut,
Connecticut,,,Somersville,6.35%,Connecticut,
Connecticut,,,Staffordville,6.35%,Connecticut,
Connecticut,,,Mansfield Depot,6.35%,Connecticut,
Connecticut,,,,,,
Connecticut,,,,,,
Connecticut,Windham County,6.35%,Willimantic,6.35%,Connecticut,
Connecticut,,,Danielson,6.35%,Connecticut,
Connecticut,,,Putnam,6.35%,Connecticut,
Connecticut,,,Brooklyn,6.35%,Connecticut,
Connecticut,,,Plainfield,6.35%,Connecticut,
Connecticut,,,Woodstock,6.35%,Connecticut,
Connecticut,,,Dayville,6.35%,Connecticut,
Connecticut,,,Moosup,6.35%,Connecticut,
Connecticut,,,Canterbury,6.35%,Connecticut,
Connecticut,,,Ashford,6.35%,Connecticut,
Connecticut,,,North Grosvenordale,6.35%,Connecticut,
Connecticut,,,Thompson,6.35%,Connecticut,
Connecticut,,,Pomfret Center,6.35%,Connecticut,
Connecticut,,,Windham,6.35%,Connecticut,
Connecticut,,,Sterling,6.35%,Connecticut,
Connecticut,,,Hampton,6.35%,Connecticut,
Connecticut,,,Chaplin,6.35%,Connecticut,
Connecticut,,,North Windham,6.35%,Connecticut,
Connecticut,,,Eastford,6.35%,Connecticut,
Connecticut,,,Woodstock Valley,6.35%,Connecticut,
Connecticut,,,Central Village,6.35%,Connecticut,
Connecticut,,,Scotland,6.35%,Connecticut,
Connecticut,,,Quinebaug,6.35%,Connecticut,
Connecticut,,,Wauregan,6.35%,Connecticut,
Connecticut,,,South Windham,6.35%,Connecticut,
Connecticut,,,Oneco,6.35%,Connecticut,
Connecticut,,,Rogers,6.35%,Connecticut,
Connecticut,,,Pomfret,6.35%,Connecticut,
Connecticut,,,Abington,6.35%,Connecticut,
Connecticut,,,Ballouville,6.35%,Connecticut,
Connecticut,,,East Killingly,6.35%,Connecticut,
Connecticut,,,East Woodstock,6.35%,Connecticut,
Connecticut,,,Grosvenor Dale,6.35%,Connecticut,
Connecticut,,,South Woodstock,6.35%,Connecticut,
,,,,,,
,,,,,,
Delaware,,,,,,
,,,,,,
,,,,,,
District Of Columbia,,,,,,
,,,,,,
,,,,,,
Florida:,Alachua County,7%,Gainesville,7%,Gainesville,
,,,Gainesville,7%,Alachua County,
,,,Newberry,7%,Newberry,
,,,Alachua,7%,Alachua County,
,,,High Springs,7%,High Springs,
,,,Archer,7%,Alachua County,
,,,Micanopy,7%,Alachua County,
,,,Alachua,7%,Alachua,
,,,Waldo,7%,Alachua County,
,,,La Crosse,7%,La Crosse,
,,,Earleton,7%,Alachua County,
,,,Lochloosa,7%,Alachua County,
,,,Island Grove,7%,Alachua County,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Florida:,Baker County,7%,Macclenny,7%,Baker County,
,,,Glen Saint Mary,7%,Baker County,
,,,Sanderson,7%,Baker County,
,,,,,,
,,,,,,
Florida:,Bay County,7%,Panama City,7%,Bay County,
,,,Panama City,7%,Panama City,
,,,Panama City Beach,7%,Panama City Beach,
,,,Lynn Haven,7%,Lynn Haven,
,,,Panama City,7%,Bay County Tourism Dev,
,,,Youngstown,7%,Bay County,
,,,Fountain,7%,Bay County,
,,,Mexico Beach,7%,Port St. Joe,
,,,Rosemary Beach,7%,Walton Co Tourist Develop,
,,,,,,
,,,,,,
Florida:,Bradford County,7%,Starke,7%,Bradford County,
,,,Lawtey,7%,Bradford County,
,,,Hampton,7%,Bradford County,
,,,Brooker,7%,Bradford County,
,,,Graham,7%,Bradford County,
,,,,,,
,,,,,,
Florida:,Brevard County,7%,Palm Bay,7%,Palm Bay,
,,,Melbourne,7%,Melbourne,
,,,Titusville,7%,Titusville,
,,,Cocoa,7%,Brevard County,
,,,Merritt Island,7%,Brevard County,
,,,Rockledge,7%,Rockledge,
,,,Melbourne,7%,Brevard County,
,,,Satellite Beach,7%,Satellite Beach,
,,,Melbourne,7%,West Melbourne,
,,,Cocoa Beach,7%,Cocoa Beach,
,,,Indialantic,7%,Brevard County,
,,,Cocoa,7%,Cocoa,
,,,Melbourne Beach,7%,Brevard County,
,,,Mims,7%,Brevard County,
,,,Cape Canaveral,7%,Cape Canaveral,
,,,Sebastian,7%,Brevard County,
,,,Malabar,7%,Malabar,
,,,Grant,7%,Grant-Valkaria,
,,,Patrick Afb,7%,Brevard County,
,,,Scottsmoor,7%,Brevard County,
,,,Sharpes,7%,Brevard County,
,,,,,,
Florida:,Broward County,7%,Fort Lauderdale,7%,Fort Lauderdale,
,,,Hollywood,7%,Pembroke Pines,
,,,Pompano Beach,7%,Pompano Beach,
,,,Hollywood,7%,Miramar,
,,,Pompano Beach,7%,Coral Springs,
,,,Hollywood,7%,Hollywood,
,,,Fort Lauderdale,7%,Lauderhill,
,,,Fort Lauderdale,7%,Sunrise,
,,,Fort Lauderdale,7%,Davie,
,,,Fort Lauderdale,7%,Plantation,
,,,Fort Lauderdale,7%,Oakland Park,
,,,Fort Lauderdale,7%,Weston,
,,,Deerfield Beach,7%,Deerfield Beach,
,,,Pompano Beach,7%,Margate,
,,,Pompano Beach,7%,North Lauderdale,
,,,Fort Lauderdale,7%,Tamarac,
,,,Pompano Beach,7%,Coconut Creek,
,,,Hallandale,7%,Hallandale Beach,
,,,Fort Lauderdale,7%,Southwest Ranches,
,,,Pompano Beach,7%,Parkland,
,,,Pembroke Pines,7%,Pembroke Pines,
,,,Dania,7%,Dania Beach,
,,,Coral Springs,7%,Coral Springs,
,,,Margate,7%,Coconut Creek,
,,,Plantation,7%,Plantation,
,,,Coconut Creek,7%,Coconut Creek,
,,,Fort Lauderdale,7%,North Lauderdale,
,,,,,,
,,,,,,
Florida:,Calhoun County,7.50%,Blountstown,7.50%,Calhoun County,
,,,Altha,7.50%,Calhoun County,
,,,Clarksville,7.50%,Calhoun County,
,,,Wewahitchka,7.50%,Calhoun County,
,,,,,,
,,,,,,
Florida:,Charlotte County,7%,Port Charlotte,7%,Charlotte County,
,,,Punta Gorda,7%,Charlotte County,
,,,Punta Gorda,7%,Punta Gorda,
,,,Englewood,7%,Charlotte County,
,,,Rotonda West,7%,Charlotte County,
,,,Placida,7%,Charlotte County,
,,,Murdock,7%,Charlotte County,
,,,,,,
,,,,,,
Florida:,Citrus County,6%,Inverness,6%,Citrus County,
,,,Homosassa,6%,Citrus County,
,,,Crystal River,6%,Citrus County,
,,,Beverly Hills,6%,Citrus County,
,,,Hernando,6%,Citrus County,
,,,Dunnellon,6%,Citrus County,
,,,Lecanto,6%,Citrus County,
,,,Floral City,6%,Citrus County,
,,,Homosassa Springs,6%,Citrus County,
,,,Crystal River,6%,Crystal River,
,,,Inverness,6%,Inverness,
,,,Holder,6%,Citrus County,
,,,,,,
,,,,,,
Florida:,Clay County,7.50%,Orange Park,7.50%,Clay County,
,,,Middleburg,7.50%,Clay County,
,,,Fleming Island,7.50%,Clay County,
,,,Green Cove Springs,7.50%,Clay County,
,,,Keystone Heights,7.50%,Clay County,
,,,Orange Park,7.50%,Orange Park,
,,,Penney Farms,7.50%,Penney Farms,
,,,Lake Geneva,7.50%,Clay County,
,,,,,,
,,,,,,
Florida:,Collier County,7%,Naples,7%,Collier County,
,,,Naples,7%,Naples,
,,,Marco Island,7%,Marco Island,
,,,Immokalee,7%,Collier County,
,,,Everglades City,7%,Everglades,
,,,Goodland,7%,Collier County,
,,,Chokoloskee,7%,Collier County,
,,,,,,
,,,,,,
Florida:,Columbia County,7%,Lake City,7%,Columbia County,
,,,Fort White,7%,Columbia County,
,,,Lake City,7%,Lake City,
,,,Lulu,7%,Columbia County,
,,,,,,
,,,,,,
Florida:,Desoto County,7.50%,Arcadia,7.50%,De Soto County,
,,,Nocatee,7.50%,De Soto County,
,,,Fort Ogden,7.50%,De Soto County,
,,,,,,
,,,,,,
Florida:,Dixie County,7%,Old Town,7%,Dixie County,
,,,Cross City,7%,Dixie County,
,,,Suwannee,7%,Dixie County,
,,,Horseshoe Beach,7%,Dixie County,
,,,,,,
,,,,,,
Florida:,Duval County,7.50%,Jacksonville,7.50%,Jacksonville,
,,,Jacksonville Beach,7.50%,Jacksonville Beach,
,,,Atlantic Beach,7.50%,Atlantic Beach,
,,,Neptune Beach,7.50%,Neptune Beach,
,,,Jacksonville,7.50%,Baldwin,
,,,,,,
,,,,,,
Florida:,Escambia County,7.50%,Pensacola,7.50%,Escambia County,
,,,Pensacola,7.50%,Pensacola,
,,,Cantonment,7.50%,Escambia County,
,,,Molino,7.50%,Escambia County,
,,,Century,7.50%,Escambia County,
,,,Mc David,7.50%,Escambia County,
,,,Gonzalez,7.50%,Escambia County,
,,,,,,
,,,,,,
Florida:,Flagler County,7%,Palm Coast,7%,Palm Coast,
,,,Flagler Beach,7%,Flagler Beach,
,,,Bunnell,7%,Flagler County,
,,,,,,
,,,,,,
Florida:,Franklin County,7%,Eastpoint,7%,Franklin County,
,,,Apalachicola,7%,Apalachicola,
,,,Carrabelle,7%,Carrabelle,
,,,,,,
,,,Quincy,7.50%,Gadsden County,
Florida:,Gadsden County,7.50%,Havana,7.50%,Gadsden County,
,,,Chattahoochee,7.50%,Gadsden County,
,,,Midway,7.50%,Midway,
,,,Gretna,7.50%,Gretna,
,,,Greensboro,7.50%,Greensboro,
,,,,,,
,,,,,,
Florida:,Gilchrist County,7%,Trenton,7%,Gilchrist County,
,,,Bell,7%,Gilchrist County,
,,,,,,
,,,,,,
Florida:,Glades County,7%,Moore Haven,7%,Glades County,
,,,Palmdale,7%,Glades County,
,,,,,,
,,,,,,
Florida:,Gulf County,7%,Port Saint Joe,7%,Gulf County,
,,,Wewahitchka,7%,Gulf County,
,,,,,,
,,,,,,
Florida:,Hamilton County,7%,Jasper,7%,Hamilton County,
,,,Jennings,7%,Hamilton County,
,,,White Springs,7%,Hamilton County,
,,,,,,
,,,,,,
Florida:,Hardee County,7%,Wauchula,7%,Hardee County,
,,,Zolfo Springs,7%,Hardee County,
,,,Bowling Green,7%,Hardee County,
,,,Ona,7%,Hardee County,
,,,,,,
,,,,,,
Florida:,Hendry County,7%,Clewiston,7%,Hendry County,
,,,Labelle,7%,Hendry County,
,,,Labelle,7%,Labelle,
,,,Felda,7%,Hendry County,
,,,,,,
,,,,,,
Florida:,Hernando County,6.50%,Spring Hill,6.50%,Hernando County,
,,,Brooksville,6.50%,Hernando County,
,,,Brooksville,6.50%,Brooksville,
,,,Nobleton,6.50%,Hernando County,
,,,Istachatta,6.50%,Hernando County,
,,,,,,
,,,,,,
Florida:,Highlands County,7.50%,Sebring,7.50%,Highlands County,
,,,Avon Park,7.50%,Highlands County,
,,,Lake Placid,7.50%,Highlands County,
,,,Lake Placid,7.50%,Lake Placid,
,,,Lorida,7.50%,Highlands County,
,,,Sebring,7.50%,Sebring,
,,,Venus,7.50%,Highlands County,
,,,,,,
,,,,,,
Florida:,Hillsborough County,7.50%,Tampa,7.50%,Hillsborough County,
,,,Tampa,7.50%,Tampa,
,,,Brandon,7.50%,Hillsborough County,
,,,Riverview,7.50%,Hillsborough County,
,,,Valrico,7.50%,Hillsborough County,
,,,Lutz,7.50%,Hillsborough County,
,,,Plant City,7.50%,Hillsborough County,
,,,Seffner,7.50%,Hillsborough County,
,,,Plant City,7.50%,Plant City,
,,,Odessa,7.50%,Hillsborough County,
,,,Sun City Center,7.50%,Hillsborough County,
,,,Lithia,7.50%,Hillsborough County,
,,,Ruskin,7.50%,Hillsborough County,
,,,Apollo Beach,7.50%,Hillsborough County,
,,,Tampa,7.50%,Temple Terrace,
,,,Dover,7.50%,Hillsborough County,
,,,Tampa,7.50%,Downtown / Historic Ybor Tmd Assessment,
,,,Gibsonton,7.50%,Hillsborough County,
,,,Wimauma,7.50%,Hillsborough County,
,,,Thonotosassa,7.50%,Hillsborough County,
,,,Sydney,7.50%,Hillsborough County,
,,,Mango,7.50%,Hillsborough County,
,,,Durant,7.50%,Hillsborough County,
,,,Balm,7.50%,Hillsborough County,
,,,Sun City,7.50%,Hillsborough County,
,,,,,,
,,,,,,
Florida:,Holmes County,7.50%,Bonifay,7.50%,Holmes County,
,,,Westville,7.50%,Holmes County,
,,,,,,
,,,,,,
Florida:,Indian River County,7%,Vero Beach,7%,Indian River County,
,,,Vero Beach,7%,Vero Beach,
,,,Sebastian,7%,Sebastian,
,,,Fellsmere,7%,Indian River County,
,,,Wabasso,7%,Indian River County,
,,,Roseland,7%,Indian River County,
,,,Winter Beach,7%,Indian River County,
,,,,,,
,,,,,,
Florida:,Jackson County,7.50%,Marianna,7.50%,Jackson County,
,,,Graceville,7.50%,Jackson County,
,,,Cottondale,7.50%,Jackson County,
,,,Sneads,7.50%,Jackson County,
,,,Grand Ridge,7.50%,Jackson County,
,,,Greenwood,7.50%,Jackson County,
,,,Alford,7.50%,Jackson County,
,,,Marianna,7.50%,Marianna,
,,,Bascom,7.50%,Jackson County,
,,,Malone,7.50%,Jackson County,
,,,Campbellton,7.50%,Jackson County,
,,,Cypress,7.50%,Jackson County,
,,,,,,
,,,,,,
Florida:,Jefferson County,7%,Monticello,7%,Jefferson County,
,,,Lamont,7%,Jefferson County,
,,,Monticello,7%,Monticello,
,,,Lloyd,7%,Jefferson County,
,,,Wacissa,7%,Jefferson County,
,,,,,,
,,,,,,
Florida:,Lafayette County,7%,Mayo,7%,Lafayette County,
,,,Day,7%,Lafayette County,
,,,,,,
,,,,,,
Florida:,Lake County,7%,Clermont,7%,Clermont,
,,,Leesburg,7%,Leesburg,
,,,Lady Lake,7%,Lady Lake,
,,,Mount Dora,7%,Mount Dora,
,,,Eustis,7%,Eustis,
,,,Tavares,7%,Tavares,
,,,Leesburg,7%,Lake County,
,,,Clermont,7%,Lake County,
,,,Groveland,7%,Lake County,
,,,Clermont,7%,Minneola,
,,,Fruitland Park,7%,Fruitland Park,
,,,Sorrento,7%,Lake County,
,,,Umatilla,7%,Lake County,
,,,Eustis,7%,Lake County,
,,,Mascotte,7%,Mascotte,
,,,Grand Island,7%,Lake County,
,,,Montverde,7%,Lake County,
,,,Howey In The Hills,7%,Lake County,
,,,Astatula,7%,Astatula,
,,,Paisley,7%,Lake County,
,,,Astor,7%,Lake County,
,,,Yalaha,7%,Lake County,
,,,Minneola,7%,Minneola,
,,,Okahumpka,7%,Lake County,
,,,Ferndale,7%,Lake County,
,,,,,,
,,,,,,
Florida:,Lee County,6.50%,Fort Myers,7%,Lee County,
,,,Cape Coral,7%,Cape Coral,
,,,Lehigh Acres,7%,Lee County,
,,,Bonita Springs,7%,Bonita Springs,
,,,North Fort Myers,7%,Lee County,
,,,Fort Myers,7%,Fort Myers,
,,,Estero,7%,Estero,
,,,Fort Myers Beach,7%,Fort Myers Beach,
,,,Sanibel,7%,Sanibel,
,,,Alva,7%,Lee County,
,,,Saint James City,7%,Lee County,
,,,Bokeelia,7%,Lee County,
,,,Boca Grande,7%,Lee County,
,,,Captiva,7%,Lee County,
,,,Pineland,7%,Lee County,
,,,,,,
,,,,,,
Florida:,Leon County,7.50%,Tallahassee,8%,Tallahassee,
,,,Tallahassee,8%,Leon County,
,,,Woodville,8%,Leon County,
,,,,,,
,,,,,,
Florida:,Levy County,7%,Chiefland,7%,Levy County,
,,,Bronson,7%,Levy County,
,,,Morriston,7%,Levy County,
,,,Inglis,7%,Levy County,
,,,Chiefland,7%,Chiefland,
,,,Cedar Key,7%,Levy County,
,,,Yankeetown,7%,Yankeetown,
,,,Otter Creek,7%,Otter Creek,
,,,Gulf Hammock,7%,Levy County,
,,,,,,
,,,,,,
Florida:,Liberty County,7.50%,Bristol,8%,Liberty County,
,,,Hosford,8%,Liberty County,
,,,Sumatra,8%,Liberty County,
,,,Telogia,8%,Liberty County,
,,,,,,
,,,,,,
Florida:,Madison County,7.50%,Madison,8%,Madison County,
,,,Greenville,8%,Madison County,
,,,Lee,8%,Madison County,
,,,Pinetta,8%,Madison County,
,,,,,,
,,,,,,
Florida:,Manatee County,7%,Bradenton,7%,Manatee County,
,,,Bradenton,7%,Bradenton,
,,,Palmetto,7%,Manatee County,
,,,Sarasota,7%,Manatee County,
,,,Parrish,7%,Manatee County,
,,,Ellenton,7%,Manatee County,
,,,Myakka City,7%,Manatee County,
,,,Bradenton Beach,7%,Holmes Beach,
,,,Palmetto,7%,Palmetto,
,,,Anna Maria,7%,Anna Maria,
,,,Oneco,7%,Manatee County,
,,,Cortez,7%,Manatee County,
,,,Tallevast,7%,Manatee County,
,,,Terra Ceia,7%,Manatee County,
,,,,,,
,,,,,,
Florida:,Marion County,7%,Ocala,7%,Marion County,
,,,Ocala,7%,Ocala,
,,,Summerfield,7%,Marion County,
,,,Dunnellon,7%,Marion County,
,,,Belleview,7%,Marion County,
,,,Silver Springs,7%,Marion County,
,,,Fort Mc Coy,7%,Marion County,
,,,Ocklawaha,7%,Marion County,
,,,Citra,7%,Marion County,
,,,Anthony,7%,Marion County,
,,,Reddick,7%,Marion County,
,,,Weirsdale,7%,Marion County,
,,,Altoona,7%,Lake County,
,,,Dunnellon,7%,Dunnellon,
,,,Sparr,7%,Marion County,
,,,Orange Lake,7%,Marion County,
,,,Mc Intosh,7%,Mcintosh,
,,,Orange Springs,7%,Marion County,
,,,Lowell,7%,Marion County,
,,,Candler,7%,Marion County,
,,,Evinston,7%,Alachua County,
,,,Fairfield,7%,Marion County,
,,,Eastlake Weir,7%,Marion County,
,,,,,,
,,,,,,
Florida:,Martin County,6.50%,Stuart,7%,Martin,
,,,Palm City,7%,Martin,
,,,Jensen Beach,7%,Martin,
,,,Hobe Sound,7%,Martin,
,,,Stuart,7%,Stuart,
,,,Indiantown,7%,Indiantown,
,,,Port Salerno,7%,Martin,
,,,,,,
,,,,,,
Florida:,Miami-Dade County,7%,Miami,7%,Miami,
,,,Hialeah,7%,Hialheah,
,,,Miami Beach,7%,Miami Beach,
,,,Homestead,7%,Miami Dade Cnvntn Dd,
,,,Miami,7%,North Miami,
,,,Hialeah,7%,Miami Dade Cnvntn Dd,
,,,Miami,7%,Doral,
,,,Miami,7%,Coral Gables,
,,,Opa Locka,7%,Miami Dade Cnvntn Dd,
,,,Miami,7%,North Miami Beach,
,,,Miami,7%,Miami Gardens,
,,,Homestead,7%,Homestead,
,,,Miami Gardens,7%,Miami Gardens,
,,,North Miami Beach,7%,Sunny Isles Beach,
,,,Miami,7%,Pinecrest,
,,,Miami,7%,Cutler Bay,
,,,Miami,7%,Aventura,
,,,Opa Locka,7%,Opa-Locka,
,,,Homestead,7%,Florida City,
,,,Miami Beach,7%,Bay Harbor Islands,
,,,Key Biscayne,7%,Key Biscayne,
,,,Miami,7%,Palmetto Bay,
,,,Coral Gables,7%,Coral Gables,
,,,Miami Beach,7%,Miami Dade Cnvntn Dd,
,,,Miami,7%,Miami Shores,
,,,Miami,7%,South Miami,
,,,Miami,7%,Miami Springs,
,,,Miami,7%,Sweetwater,
,,,,,,
,,,,,,
Florida:,Monroe County,7.50%,Key West,8%,Key West,
,,,Key Largo,8%,Monroe County,
,,,Marathon,8%,Marathon,
,,,Summerland Key,8%,Monroe County,
,,,Tavernier,8%,Monroe County,
,,,Big Pine Key,8%,Monroe County,
,,,Islamorada,8%,"Islamorada, Village Of Islands",
,,,Key Colony Beach,8%,Key Colony Beach,
,,,Ochopee,7%,Collier County,
,,,Long Key,8%,Layton,
,,,Marathon Shores,8%,Marathon,
,,,,,,
,,,,,,
Florida:,Nassau County,7%,Fernandina Beach,7%,Ferdinanda Beach,
,,,Yulee,7%,Nassau County,
,,,Callahan,7%,Nassau County,
,,,Hilliard,7%,Nassau County,
,,,Bryceville,7%,Nassau County,
,,,,,,
,,,,,,
Florida:,Okaloosa County,7%,Niceville,7%,Niceville,
,,,Fort Walton Beach,7%,Okaloosa,
,,,Crestview,7%,Okaloosa,
,,,Fort Walton Beach,7%,Fort Walton Beach,
,,,Crestview,7%,Crestview,
,,,Destin,7%,Destin,
,,,Mary Esther,7%,Okaloosa,
,,,Shalimar,7%,Okaloosa,
,,,Baker,7%,Okaloosa,
,,,Valparaiso,7%,Valparaiso,
,,,Eglin Afb,7%,Okaloosa,
,,,Laurel Hill,7%,Walton,
,,,Holt,7%,Okaloosa,
,,,Hurlburt Field,7%,Okaloosa,
,,,Milligan,7%,Okaloosa,
,,,,,,
,,,,,,
Florida:,Okeechobee County,7%,Okeechobee,7%,Okeechobee County,
,,,Okeechobee,7%,Okeechobee,
,,,,,,
,,,,,,
Florida:,Orange County,7%,Orlando,7%,Orange County,
,,,Orlando,7%,Orlando,
,,,Apopka,7%,Apopka,
,,,Winter Garden,7%,Winter Garden,
,,,Winter Park,7%,Orange County,
,,,Ocoee,7%,Ocoee,
,,,Windermere,7%,Orange County,
,,,Winter Park,7%,Winter Park,
,,,Maitland,7%,Maitland,
,,,Gotha,7%,Orange County,
,,,Zellwood,7%,Orange County,
,,,Christmas,7%,Orange County,
,,,Oakland,7%,Oakland,
,,,Plymouth,7%,Apopka,
,,,Maitland,7%,Eatonville,
,,,Goldenrod,7%,Seminole County,
,,,Tangerine,7%,Orange County,
,,,Clarcona,7%,Orange County,
,,,Killarney,7%,Oakland,
,,,,,,
,,,,,,
Florida:,Osceola County,7.50%,Kissimmee,8%,Osceola County,
,,,Saint Cloud,8%,St. Cloud,
,,,Kissimmee,8%,Kissimmee,
,,,Saint Cloud,8%,Osceola County,
,,,Intercession City,8%,Osceola County,
,,,Kenansville,8%,Osceola County,
,,,,,,
,,,,,,
Florida:,Palm Beach County,7%,West Palm Beach,7%,Palm Beach County,
,,,Boca Raton,7%,Palm Beach County,
,,,Boynton Beach,7%,Palm Beach County,
,,,West Palm Beach,7%,West Palm Beach,
,,,Lake Worth,7%,Palm Beach County,
,,,Boca Raton,7%,Boca Raton,
,,,Palm Beach Gardens,7%,Palm Beach Gardens,
,,,Delray Beach,7%,Delray Beach,
,,,Jupiter,7%,Jupiter,
,,,Wellington,7%,Wellington,
,,,Boynton Beach,7%,Boynton Beach,
,,,Lake Worth,7%,Greenacres,
,,,Delray Beach,7%,Palm Beach County,
,,,Lake Worth,7%,Palm Springs,
,,,Loxahatchee,7%,Palm Beach County,
,,,West Palm Beach,7%,Riviera Beach,
,,,Lake Worth,7%,Lake Worth,
,,,Belle Glade,7%,Belle Glade,
,,,North Palm Beach,7%,North Palm Beach,
,,,Jupiter,7%,Tequesta,
,,,West Palm Beach,7%,Lake Park,
,,,Jupiter,7%,Palm Beach County,
,,,Palm Beach,7%,Palm Beach,
,,,Pahokee,7%,Pahokee,
,,,South Bay,7%,South Bay,
,,,Canal Point,7%,Palm Beach County,
,,,Royal Palm Beach,7%,Royal Palm Beach,
,,,Greenacres,7%,Greenacres,
,,,Lake Harbor,7%,Palm Beach County,
,,,,,,
,,,,,,
Florida:,Pasco County,7%,New Port Richey,7%,Pasco County,
,,,Wesley Chapel,7%,Pasco County,
,,,Land O Lakes,7%,Pasco County,
,,,Hudson,7%,Pasco County,
,,,Port Richey,7%,Pasco County,
,,,Holiday,7%,Pasco County,
,,,Dade City,7%,Pasco County,
,,,Zephyrhills,7%,Pasco County,
,,,Zephyrhills,7%,Zephyrhills,
,,,Spring Hill,7%,Pasco County,
,,,San Antonio,7%,Pasco County,
,,,Dade City,7%,Dade City,
,,,Lacoochee,7%,Pasco County,
,,,New Port Richey,7%,New Port Richey,
,,,Trilby,7%,Pasco County,
,,,Elfers,7%,Pasco County,
,,,Crystal Springs,7%,Pasco County,
,,,Aripeka,7%,Pasco County,
,,,Saint Leo,7%,St. Leo,
,,,,,,
,,,,,,
Florida:,Pinellas County,7%,Saint Petersburg,7%,St. Petersburg,
,,,Clearwater,7%,Clearwater,
,,,Largo,7%,Largo,
,,,Palm Harbor,7%,Pinellas County,
,,,Pinellas Park,7%,Pinellas Park,
,,,Saint Petersburg,7%,Pinellas County,
,,,Clearwater,7%,Pinellas County,
,,,Dunedin,7%,Dunedin,
,,,Seminole,7%,Pinellas County,
,,,Tarpon Springs,7%,Tarpon Springs,
,,,Seminole,7%,Seminole,
,,,Saint Petersburg,7%,Gulfport,
,,,Oldsmar,7%,Oldsmar,
,,,Safety Harbor,7%,Safety Harbor,
,,,Largo,7%,Pinellas County,
,,,Saint Petersburg,7%,St. Pete Beach,
,,,Saint Petersburg,7%,Madeira Beach,
,,,Tarpon Springs,7%,Pinellas County,
,,,Clearwater Beach,7%,Clearwater,
,,,Indian Rocks Beach,7%,Indian Rocks Beach,
,,,Crystal Beach,7%,Pinellas County,
